Scn1,Sc2,Sc3,sc4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.88,0.88,0.88,0.88
0.46,0.46,0.46,0.46
-99,-99,-99,-99
0,0,0,0
0,0,0,0
4.31,4.31,4.31,4.31
0,0,0,0
4.13,4.13,4.13,4.13
0,0,0,0
0.64,0.64,0.64,0.64
0.62,0.62,0.62,0.62
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
11.62,11.62,11.62,11.62
3.58,3.58,3.58,3.58
0,0,0,0
4.91,4.91,4.91,4.91
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.42,3.42,3.42,3.42
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.73,10.73,10.73,10.73
8.7,8.7,8.7,8.7
64.16,64.16,64.16,64.16
31.96,31.96,31.96,31.96
2.95,2.95,2.95,2.95
6.44,6.44,6.44,6.44
5.27,5.27,5.27,5.27
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.56,0.56,0.56,0.56
0.37,0.37,0.37,0.37
0.82,0.82,0.82,0.82
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.04,1.04,1.04,1.04
1.99,1.99,1.99,1.99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.02,1.02,1.02,1.02
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.12,1.12,1.12,1.12
0,0,0,0
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
6.37,6.37,6.37,6.37
0.5,0.5,0.5,0.5
0,0,0,0
0,0,0,0
0,0,0,0
5.03,5.03,5.03,5.03
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
12.92,12.92,12.92,12.92
2.29,2.29,2.29,2.29
0.1,0.1,0.1,0.1
5.18,5.18,5.18,5.18
0.66,0.66,0.66,0.66
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.07,7.07,7.07,7.07
10.65,10.65,10.65,10.65
4.86,4.86,4.86,4.86
1.35,1.35,1.35,1.35
0.18,0.18,0.18,0.18
5.39,5.39,5.39,5.39
3.76,3.76,3.76,3.76
8.12,8.12,8.12,8.12
2.59,2.59,2.59,2.59
1.95,1.95,1.95,1.95
0,0,0,0
0,0,0,0
7.19,7.19,7.19,7.19
24.56,24.56,24.56,24.56
13.72,13.72,13.72,13.72
7.62,7.62,7.62,7.62
5.95,5.95,5.95,5.95
0,0,0,0
2.12,2.12,2.12,2.12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
10.43,10.43,10.43,10.43
4.1,4.1,4.1,4.1
0.81,0.81,0.81,0.81
3.39,3.39,3.39,3.39
15.65,15.65,15.65,15.65
3.52,3.52,3.52,3.52
0,0,0,0
0.1,0.1,0.1,0.1
1.08,1.08,1.08,1.08
0,0,0,0
0,0,0,0
0,0,0,0
3.5,3.5,3.5,3.5
5.51,5.51,5.51,5.51
3.46,3.46,3.46,3.46
26.06,26.06,26.06,26.06
1.35,1.35,1.35,1.35
0.89,0.89,0.89,0.89
3.82,3.82,3.82,3.82
0,0,0,0
0,0,0,0
0.3,0.3,0.3,0.3
0.63,0.63,0.63,0.63
0,0,0,0
3.72,3.72,3.72,3.72
0.49,0.49,0.49,0.49
0,0,0,0
9.16,9.16,9.16,9.16
9.15,9.15,9.15,9.15
1.96,1.96,1.96,1.96
1.68,1.68,1.68,1.68
-99,-99,-99,-99
0,0,0,0
0.63,0.63,0.63,0.63
0,0,0,0
0,0,0,0
0.44,0.44,0.44,0.44
0,0,0,0
1.41,1.41,1.41,1.41
0.1,0.1,0.1,0.1
20.6,20.6,20.6,20.6
6.5,6.5,6.5,6.5
17.4,17.4,17.4,17.4
36.21,36.21,36.21,36.21
14.78,14.78,14.78,14.78
3.69,3.69,3.69,3.69
52.21,52.21,52.21,52.21
14.2,14.2,14.2,14.2
8.96,8.96,8.96,8.96
21.47,21.47,21.47,21.47
4.15,4.15,4.15,4.15
22.24,22.24,22.24,22.24
14.8,14.8,14.8,14.8
0,0,0,0
0.77,0.77,0.77,0.77
0,0,0,0
0,0,0,0
5.12,5.12,5.12,5.12
0,0,0,0
2.67,2.67,2.67,2.67
8.3,8.3,8.3,8.3
22.92,22.92,22.92,22.92
15.63,15.63,15.63,15.63
3.99,3.99,3.99,3.99
30.82,30.82,30.82,30.82
9.76,9.76,9.76,9.76
16.62,16.62,16.62,16.62
2.04,2.04,2.04,2.04
3.6,3.6,3.6,3.6
14.29,14.29,14.29,14.29
2.17,2.17,2.17,2.17
23.08,23.08,23.08,23.08
5.27,5.27,5.27,5.27
0,0,0,0
0,0,0,0
15.65,15.65,15.65,15.65
4.21,4.21,4.21,4.21
0.99,0.99,0.99,0.99
0.17,0.17,0.17,0.17
4.34,4.34,4.34,4.34
0,0,0,0
7.17,7.17,7.17,7.17
6.59,6.59,6.59,6.59
4.2,4.2,4.2,4.2
9.35,9.35,9.35,9.35
12.86,12.86,12.86,12.86
3.13,3.13,3.13,3.13
2.77,2.77,2.77,2.77
6.73,6.73,6.73,6.73
9.23,9.23,9.23,9.23
5.94,5.94,5.94,5.94
16.06,16.06,16.06,16.06
2.98,2.98,2.98,2.98
26.6,26.6,26.6,26.6
0,0,0,0
26.55,26.55,26.55,26.55
14.01,14.01,14.01,14.01
11.18,11.18,11.18,11.18
22.5,22.5,22.5,22.5
8.28,8.28,8.28,8.28
0.37,0.37,0.37,0.37
0,0,0,0
0,0,0,0
0.59,0.59,0.59,0.59
0,0,0,0
0,0,0,0
25.31,25.31,25.31,25.31
12.37,12.37,12.37,12.37
0,0,0,0
0,0,0,0
13.15,13.15,13.15,13.15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.51,1.51,1.51,1.51
0.5,0.5,0.5,0.5
2.63,2.63,2.63,2.63
14.34,14.34,14.34,14.34
2.44,2.44,2.44,2.44
0,0,0,0
0.65,0.65,0.65,0.65
5.37,5.37,5.37,5.37
27.36,27.36,27.36,27.36
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
0.1,0.1,0.1,0.1
1.61,1.61,1.61,1.61
0,0,0,0
0.68,0.68,0.68,0.68
1.5,1.5,1.5,1.5
0.1,0.1,0.1,0.1
9.6,9.6,9.6,9.6
4.9,4.9,4.9,4.9
28.3,28.3,28.3,28.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
12.95,12.95,12.95,12.95
12.66,12.66,12.66,12.66
18.7,18.7,18.7,18.7
0.1,0.1,0.1,0.1
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.51,7.51,7.51,7.51
15.55,15.55,15.55,15.55
0,0,0,0
11.41,11.41,11.41,11.41
5.34,5.34,5.34,5.34
13.31,13.31,13.31,13.31
0,0,0,0
2,2,2,2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.29,1.29,1.29,1.29
0.15,0.15,0.15,0.15
0.96,0.96,0.96,0.96
0,0,0,0
-99,-99,-99,-99
11.92,11.92,11.92,11.92
4.88,4.88,4.88,4.88
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.19,0.19,0.19,0.19
6.37,6.37,6.37,6.37
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.2,13.2,13.2,13.2
0.47,0.47,0.47,0.47
0,0,0,0
0,0,0,0
0,0,0,0
3.67,3.67,3.67,3.67
2.14,2.14,2.14,2.14
0,0,0,0
2.79,2.79,2.79,2.79
9.24,9.24,9.24,9.24
0,0,0,0
0,0,0,0
0.88,0.88,0.88,0.88
0,0,0,0
0,0,0,0
2.03,2.03,2.03,2.03
17.7,17.7,17.7,17.7
3.91,3.91,3.91,3.91
5.64,5.64,5.64,5.64
5.44,5.44,5.44,5.44
4.58,4.58,4.58,4.58
0,0,0,0
0,0,0,0
5.93,5.93,5.93,5.93
0,0,0,0
0,0,0,0
0,0,0,0
5.87,5.87,5.87,5.87
0,0,0,0
0,0,0,0
1.99,1.99,1.99,1.99
0.12,0.12,0.12,0.12
1,1,1,1
4.94,4.94,4.94,4.94
0,0,0,0
0.41,0.41,0.41,0.41
3.03,3.03,3.03,3.03
9.81,9.81,9.81,9.81
0.53,0.53,0.53,0.53
0.1,0.1,0.1,0.1
2.26,2.26,2.26,2.26
8.73,8.73,8.73,8.73
0,0,0,0
1.61,1.61,1.61,1.61
0,0,0,0
0.23,0.23,0.23,0.23
0,0,0,0
0,0,0,0
0.46,0.46,0.46,0.46
0.33,0.33,0.33,0.33
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.36,2.36,2.36,2.36
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.47,0.47,0.47,0.47
0,0,0,0
1.99,1.99,1.99,1.99
6.48,6.48,6.48,6.48
1.51,1.51,1.51,1.51
0.74,0.74,0.74,0.74
11.12,11.12,11.12,11.12
14.24,14.24,14.24,14.24
7.56,7.56,7.56,7.56
0,0,0,0
0,0,0,0
10.94,10.94,10.94,10.94
5.04,5.04,5.04,5.04
0.7,0.7,0.7,0.7
11.8,11.8,11.8,11.8
9.95,9.95,9.95,9.95
-99,-99,-99,-99
4.03,4.03,4.03,4.03
0.52,0.52,0.52,0.52
0,0,0,0
8.02,8.02,8.02,8.02
1.07,1.07,1.07,1.07
15.2,15.2,15.2,15.2
11.53,11.53,11.53,11.53
10.52,10.52,10.52,10.52
0.41,0.41,0.41,0.41
0,0,0,0
0,0,0,0
0.11,0.11,0.11,0.11
11.68,11.68,11.68,11.68
13.09,13.09,13.09,13.09
17.65,17.65,17.65,17.65
3.97,3.97,3.97,3.97
1.49,1.49,1.49,1.49
0.46,0.46,0.46,0.46
0.44,0.44,0.44,0.44
9.66,9.66,9.66,9.66
4.46,4.46,4.46,4.46
0.68,0.68,0.68,0.68
0,0,0,0
0,0,0,0
0,0,0,0
0.61,0.61,0.61,0.61
7.32,7.32,7.32,7.32
2.14,2.14,2.14,2.14
3.32,3.32,3.32,3.32
0,0,0,0
0,0,0,0
0.23,0.23,0.23,0.23
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.3,3.3,3.3,3.3
0,0,0,0
0,0,0,0
0.22,0.22,0.22,0.22
0,0,0,0
8.9,8.9,8.9,8.9
7.41,7.41,7.41,7.41
58.62,58.62,58.62,58.62
8.75,8.75,8.75,8.75
15.14,15.14,15.14,15.14
1.17,1.17,1.17,1.17
2.07,2.07,2.07,2.07
6.21,6.21,6.21,6.21
19.37,19.37,19.37,19.37
16.1,16.1,16.1,16.1
12.05,12.05,12.05,12.05
37.79,37.79,37.79,37.79
-99,-99,-99,-99
1.31,1.31,1.31,1.31
0,0,0,0
6.59,6.59,6.59,6.59
0,0,0,0
1.77,1.77,1.77,1.77
36.3,36.3,36.3,36.3
0,0,0,0
6.75,6.75,6.75,6.75
5.51,5.51,5.51,5.51
0,0,0,0
0,0,0,0
0,0,0,0
5.76,5.76,5.76,5.76
7.91,7.91,7.91,7.91
1.7,1.7,1.7,1.7
5.02,5.02,5.02,5.02
2.37,2.37,2.37,2.37
0,0,0,0
0,0,0,0
0.98,0.98,0.98,0.98
5.41,5.41,5.41,5.41
17.56,17.56,17.56,17.56
1.95,1.95,1.95,1.95
11.21,11.21,11.21,11.21
0,0,0,0
3.95,3.95,3.95,3.95
9.95,9.95,9.95,9.95
0,0,0,0
10.06,10.06,10.06,10.06
13.87,13.87,13.87,13.87
8.3,8.3,8.3,8.3
0.76,0.76,0.76,0.76
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.76,3.76,3.76,3.76
0,0,0,0
0,0,0,0
0,0,0,0
0.13,0.13,0.13,0.13
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.75,2.75,2.75,2.75
6.46,6.46,6.46,6.46
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.78,9.78,9.78,9.78
0,0,0,0
0,0,0,0
7.78,7.78,7.78,7.78
13.62,13.62,13.62,13.62
0,0,0,0
0.12,0.12,0.12,0.12
5.7,5.7,5.7,5.7
4.99,4.99,4.99,4.99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.36,0.36,0.36,0.36
12.78,12.78,12.78,12.78
12.62,12.62,12.62,12.62
0.98,0.98,0.98,0.98
0,0,0,0
1.01,1.01,1.01,1.01
0,0,0,0
0,0,0,0
5.78,5.78,5.78,5.78
28.6,28.6,28.6,28.6
19.37,19.37,19.37,19.37
7.67,7.67,7.67,7.67
5.12,5.12,5.12,5.12
0,0,0,0
0,0,0,0
6.11,6.11,6.11,6.11
0,0,0,0
1.76,1.76,1.76,1.76
28.58,28.58,28.58,28.58
14.93,14.93,14.93,14.93
3.36,3.36,3.36,3.36
0,0,0,0
1.54,1.54,1.54,1.54
27.66,27.66,27.66,27.66
11.52,11.52,11.52,11.52
2.29,2.29,2.29,2.29
0.78,0.78,0.78,0.78
0.53,0.53,0.53,0.53
0,0,0,0
2.3,2.3,2.3,2.3
6.04,6.04,6.04,6.04
4.94,4.94,4.94,4.94
14.92,14.92,14.92,14.92
9.29,9.29,9.29,9.29
1.13,1.13,1.13,1.13
24.18,24.18,24.18,24.18
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
1.34,1.34,1.34,1.34
15.13,15.13,15.13,15.13
38.2,38.2,38.2,38.2
2.4,2.4,2.4,2.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.27,7.27,7.27,7.27
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.71,13.71,13.71,13.71
16.1,16.1,16.1,16.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.63,1.63,1.63,1.63
1.41,1.41,1.41,1.41
0,0,0,0
8.49,8.49,8.49,8.49
1.86,1.86,1.86,1.86
2.62,2.62,2.62,2.62
0.2,0.2,0.2,0.2
1.16,1.16,1.16,1.16
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.46,1.46,1.46,1.46
16.03,16.03,16.03,16.03
0.29,0.29,0.29,0.29
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.39,12.39,12.39,12.39
24.83,24.83,24.83,24.83
21.27,21.27,21.27,21.27
7.45,7.45,7.45,7.45
0,0,0,0
14.59,14.59,14.59,14.59
13.15,13.15,13.15,13.15
0.36,0.36,0.36,0.36
8.82,8.82,8.82,8.82
0.11,0.11,0.11,0.11
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.27,0.27,0.27,0.27
22.35,22.35,22.35,22.35
4.27,4.27,4.27,4.27
4.22,4.22,4.22,4.22
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
1.46,1.46,1.46,1.46
0,0,0,0
0.6,0.6,0.6,0.6
0,0,0,0
0,0,0,0
0,0,0,0
14.74,14.74,14.74,14.74
15.61,15.61,15.61,15.61
9.53,9.53,9.53,9.53
0,0,0,0
1.26,1.26,1.26,1.26
0.37,0.37,0.37,0.37
4.63,4.63,4.63,4.63
26.6,26.6,26.6,26.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18.16,18.16,18.16,18.16
16.44,16.44,16.44,16.44
0,0,0,0
3.85,3.85,3.85,3.85
0,0,0,0
0,0,0,0
2.99,2.99,2.99,2.99
0,0,0,0
0,0,0,0
3.67,3.67,3.67,3.67
3.41,3.41,3.41,3.41
0,0,0,0
14.73,14.73,14.73,14.73
1.54,1.54,1.54,1.54
3.63,3.63,3.63,3.63
0.88,0.88,0.88,0.88
1.61,1.61,1.61,1.61
0.71,0.71,0.71,0.71
0,0,0,0
2.12,2.12,2.12,2.12
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.8,1.8,1.8,1.8
0,0,0,0
1.06,1.06,1.06,1.06
0,0,0,0
5.38,5.38,5.38,5.38
35.75,35.75,35.75,35.75
2.71,2.71,2.71,2.71
13.09,13.09,13.09,13.09
39.54,39.54,39.54,39.54
25.91,25.91,25.91,25.91
11.89,11.89,11.89,11.89
0.49,0.49,0.49,0.49
0,0,0,0
1.57,1.57,1.57,1.57
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.95,1.95,1.95,1.95
5.6,5.6,5.6,5.6
36.11,36.11,36.11,36.11
35.51,35.51,35.51,35.51
6.08,6.08,6.08,6.08
9.13,9.13,9.13,9.13
0,0,0,0
15.89,15.89,15.89,15.89
15.26,15.26,15.26,15.26
20.78,20.78,20.78,20.78
8.33,8.33,8.33,8.33
2.87,2.87,2.87,2.87
1.99,1.99,1.99,1.99
-99,-99,-99,-99
3.25,3.25,3.25,3.25
0,0,0,0
0,0,0,0
5.36,5.36,5.36,5.36
0,0,0,0
2.2,2.2,2.2,2.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
12.08,12.08,12.08,12.08
3.37,3.37,3.37,3.37
10.53,10.53,10.53,10.53
17.32,17.32,17.32,17.32
6.99,6.99,6.99,6.99
0.26,0.26,0.26,0.26
1.72,1.72,1.72,1.72
0,0,0,0
14.05,14.05,14.05,14.05
10.86,10.86,10.86,10.86
4.31,4.31,4.31,4.31
1.58,1.58,1.58,1.58
0.17,0.17,0.17,0.17
0.54,0.54,0.54,0.54
0,0,0,0
2.04,2.04,2.04,2.04
0,0,0,0
1.19,1.19,1.19,1.19
0.39,0.39,0.39,0.39
16.65,16.65,16.65,16.65
34.24,34.24,34.24,34.24
25.74,25.74,25.74,25.74
23.95,23.95,23.95,23.95
0,0,0,0
8.57,8.57,8.57,8.57
3.1,3.1,3.1,3.1
2.45,2.45,2.45,2.45
3.78,3.78,3.78,3.78
10.67,10.67,10.67,10.67
3.41,3.41,3.41,3.41
0,0,0,0
12.78,12.78,12.78,12.78
0.17,0.17,0.17,0.17
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.54,1.54,1.54,1.54
1.28,1.28,1.28,1.28
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.72,0.72,0.72,0.72
5.43,5.43,5.43,5.43
0,0,0,0
3.8,3.8,3.8,3.8
0,0,0,0
2.68,2.68,2.68,2.68
3.1,3.1,3.1,3.1
5.01,5.01,5.01,5.01
4.28,4.28,4.28,4.28
0.18,0.18,0.18,0.18
0,0,0,0
1.1,1.1,1.1,1.1
3.62,3.62,3.62,3.62
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.54,0.54,0.54,0.54
5.64,5.64,5.64,5.64
0,0,0,0
11.22,11.22,11.22,11.22
11.89,11.89,11.89,11.89
14.64,14.64,14.64,14.64
9.25,9.25,9.25,9.25
4.63,4.63,4.63,4.63
13.47,13.47,13.47,13.47
10.53,10.53,10.53,10.53
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.01,2.01,2.01,2.01
3.13,3.13,3.13,3.13
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
1.2,1.2,1.2,1.2
0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1
0,0,0,0
0,0,0,0
14.88,14.88,14.88,14.88
15.58,15.58,15.58,15.58
2.39,2.39,2.39,2.39
2.54,2.54,2.54,2.54
0,0,0,0
0,0,0,0
7.19,7.19,7.19,7.19
1.28,1.28,1.28,1.28
10.66,10.66,10.66,10.66
0,0,0,0
0,0,0,0
0,0,0,0
8.31,8.31,8.31,8.31
0,0,0,0
0.44,0.44,0.44,0.44
0.4,0.4,0.4,0.4
0.4,0.4,0.4,0.4
2.2,2.2,2.2,2.2
7.81,7.81,7.81,7.81
1.36,1.36,1.36,1.36
8.09,8.09,8.09,8.09
2.52,2.52,2.52,2.52
0,0,0,0
0.46,0.46,0.46,0.46
0,0,0,0
-99,-99,-99,-99
7.98,7.98,7.98,7.98
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
0,0,0,0
0,0,0,0
15.92,15.92,15.92,15.92
5.51,5.51,5.51,5.51
9.46,9.46,9.46,9.46
15.09,15.09,15.09,15.09
0.64,0.64,0.64,0.64
14.01,14.01,14.01,14.01
4.93,4.93,4.93,4.93
18.46,18.46,18.46,18.46
0,0,0,0
0,0,0,0
5.33,5.33,5.33,5.33
11.27,11.27,11.27,11.27
1.37,1.37,1.37,1.37
14.01,14.01,14.01,14.01
0.83,0.83,0.83,0.83
0.1,0.1,0.1,0.1
2.98,2.98,2.98,2.98
7.47,7.47,7.47,7.47
9.9,9.9,9.9,9.9
-99,-99,-99,-99
4.02,4.02,4.02,4.02
0,0,0,0
3.41,3.41,3.41,3.41
12.96,12.96,12.96,12.96
0.31,0.31,0.31,0.31
0.2,0.2,0.2,0.2
1.27,1.27,1.27,1.27
8.94,8.94,8.94,8.94
0,0,0,0
2.74,2.74,2.74,2.74
15.02,15.02,15.02,15.02
1.21,1.21,1.21,1.21
1.39,1.39,1.39,1.39
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.25,0.25,0.25,0.25
0,0,0,0
0,0,0,0
0,0,0,0
1.44,1.44,1.44,1.44
1.95,1.95,1.95,1.95
4.52,4.52,4.52,4.52
0,0,0,0
0.24,0.24,0.24,0.24
0,0,0,0
0.1,0.1,0.1,0.1
2.8,2.8,2.8,2.8
0.43,0.43,0.43,0.43
18.57,18.57,18.57,18.57
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.38,0.38,0.38,0.38
3.35,3.35,3.35,3.35
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.59,0.59,0.59,0.59
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.6,6.6,6.6,6.6
7.88,7.88,7.88,7.88
9.05,9.05,9.05,9.05
0,0,0,0
15.15,15.15,15.15,15.15
0,0,0,0
4.31,4.31,4.31,4.31
1.9,1.9,1.9,1.9
5.22,5.22,5.22,5.22
10.23,10.23,10.23,10.23
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.06,4.06,4.06,4.06
0,0,0,0
0,0,0,0
13.77,13.77,13.77,13.77
3.14,3.14,3.14,3.14
5.69,5.69,5.69,5.69
0,0,0,0
14.02,14.02,14.02,14.02
27.14,27.14,27.14,27.14
0.53,0.53,0.53,0.53
0,0,0,0
9.65,9.65,9.65,9.65
0,0,0,0
0,0,0,0
0,0,0,0
0.11,0.11,0.11,0.11
0,0,0,0
3.19,3.19,3.19,3.19
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
2.04,2.04,2.04,2.04
0,0,0,0
0,0,0,0
3.12,3.12,3.12,3.12
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
9.61,9.61,9.61,9.61
0.36,0.36,0.36,0.36
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-99,-99,-99,-99
0,0,0,0
0,0,0,0
0.2,0.2,0.2,0.2
1.53,1.53,1.53,1.53
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.89,4.89,4.89,4.89
1.67,1.67,1.67,1.67
1.23,1.23,1.23,1.23
0,0,0,0
0,0,0,0
0.33,0.33,0.33,0.33
2.01,2.01,2.01,2.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
2.91,2.91,2.91,2.91
15.21,15.21,15.21,15.21
26.91,26.91,26.91,26.91
7.95,7.95,7.95,7.95
9.95,9.95,9.95,9.95
35.12,35.12,35.12,35.12
49.56,49.56,49.56,49.56
5.65,5.65,5.65,5.65
2.69,2.69,2.69,2.69
0.86,0.86,0.86,0.86
4.27,4.27,4.27,4.27
0.29,0.29,0.29,0.29
4.68,4.68,4.68,4.68
0,0,0,0
1.47,1.47,1.47,1.47
0,0,0,0
0.21,0.21,0.21,0.21
9.12,9.12,9.12,9.12
0.37,0.37,0.37,0.37
6.76,6.76,6.76,6.76
2.58,2.58,2.58,2.58
1.36,1.36,1.36,1.36
24.32,24.32,24.32,24.32
12.17,12.17,12.17,12.17
5.3,5.3,5.3,5.3
5.3,5.3,5.3,5.3
7.59,7.59,7.59,7.59
1.6,1.6,1.6,1.6
0.98,0.98,0.98,0.98
1.46,1.46,1.46,1.46
0,0,0,0
0,0,0,0
0,0,0,0
9.82,9.82,9.82,9.82
0.79,0.79,0.79,0.79
0,0,0,0
9.22,9.22,9.22,9.22
8.83,8.83,8.83,8.83
0.85,0.85,0.85,0.85
0,0,0,0
7.81,7.81,7.81,7.81
1.84,1.84,1.84,1.84
11.65,11.65,11.65,11.65
31.9,31.9,31.9,31.9
13.09,13.09,13.09,13.09
12.81,12.81,12.81,12.81
20.52,20.52,20.52,20.52
24.23,24.23,24.23,24.23
0,0,0,0
0.29,0.29,0.29,0.29
1.72,1.72,1.72,1.72
1.64,1.64,1.64,1.64
27.4,27.4,27.4,27.4
0,0,0,0
2.19,2.19,2.19,2.19
0,0,0,0
3.7,3.7,3.7,3.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
3.68,3.68,3.68,3.68
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.1,0.1,0.1,0.1
16.53,16.53,16.53,16.53
1.6,1.6,1.6,1.6
0,0,0,0
0.54,0.54,0.54,0.54
0.25,0.25,0.25,0.25
0.63,0.63,0.63,0.63
0.11,0.11,0.11,0.11
0,0,0,0
0,0,0,0
0,0,0,0
0.44,0.44,0.44,0.44
-99,-99,-99,-99
