ID,NAME,LAT,LONG,ELEVATION
6161,46-7083333_10-3750000p,46.71,10.38,2421.2
6162,46-7083333_10-3958333p,46.71,10.4,2885.8
6163,46-7083333_10-4166667p,46.71,10.42,2834.5
6164,46-7083333_10-4375000p,46.71,10.44,2324.2
6165,46-7083333_10-4583333p,46.71,10.46,2036.2
6166,46-7291667_6-2500000p,46.73,6.25,1080.5
6167,46-7291667_6-2708333p,46.73,6.27,1144.5
6168,46-7291667_6-2916667p,46.73,6.29,1175
6169,46-7291667_6-3125000p,46.73,6.31,1241.8
6170,46-7291667_6-3333333p,46.73,6.33,1352.8
6171,46-7291667_6-3541667p,46.73,6.35,1260.5
6172,46-7291667_6-3750000p,46.73,6.38,826
6173,46-7291667_6-3958333p,46.73,6.4,800.8
6174,46-7291667_6-4166667p,46.73,6.42,797.2
6175,46-7291667_6-4375000p,46.73,6.44,765.8
6176,46-7291667_6-4583333p,46.73,6.46,657.8
6177,46-7291667_6-4791667p,46.73,6.48,621.5
6178,46-7291667_6-5000000p,46.73,6.5,519
6179,46-7291667_6-5208333p,46.73,6.52,465.2
6180,46-7291667_6-5416667p,46.73,6.54,439
6181,46-7291667_6-5625000p,46.73,6.56,443.8
6182,46-7291667_6-5833333p,46.73,6.58,575
6183,46-7291667_6-6041667p,46.73,6.6,587.5
6184,46-7291667_6-6250000p,46.73,6.63,573.8
6185,46-7291667_6-6458333p,46.73,6.65,657.5
6186,46-7291667_6-6666667p,46.73,6.67,630
6187,46-7291667_6-6875000p,46.73,6.69,531.8
6188,46-7291667_6-7083333p,46.73,6.71,619.8
6189,46-7291667_6-7291667p,46.73,6.73,731
6190,46-7291667_6-7500000p,46.73,6.75,789
6191,46-7291667_6-7708333p,46.73,6.77,768
6192,46-7291667_6-7916667p,46.73,6.79,717.5
6193,46-7291667_6-8125000p,46.73,6.81,663.2
6194,46-7291667_6-8333333p,46.73,6.83,571.2
6195,46-7291667_6-8541667p,46.73,6.85,486
6196,46-7291667_6-8750000p,46.73,6.88,670.5
6197,46-7291667_6-8958333p,46.73,6.9,752.2
6198,46-7291667_6-9166667p,46.73,6.92,782.8
6199,46-7291667_6-9375000p,46.73,6.94,757.5
6200,46-7291667_6-9583333p,46.73,6.96,691
6201,46-7291667_6-9791667p,46.73,6.98,675.5
6202,46-7291667_7-0000000p,46.73,7,683.5
6203,46-7291667_7-0208333p,46.73,7.02,684
6204,46-7291667_7-0416667p,46.73,7.04,701.8
6205,46-7291667_7-0625000p,46.73,7.06,707.8
6206,46-7291667_7-0833333p,46.73,7.08,703.5
6207,46-7291667_7-1041667p,46.73,7.1,668
6208,46-7291667_7-1250000p,46.73,7.13,843.5
6209,46-7291667_7-1458333p,46.73,7.15,841.2
6210,46-7291667_7-1666667p,46.73,7.17,914.8
6211,46-7291667_7-1875000p,46.73,7.19,965.2
6212,46-7291667_7-2083333p,46.73,7.21,1015.2
6213,46-7291667_7-2291667p,46.73,7.23,940.5
6214,46-7291667_7-2500000p,46.73,7.25,1046.8
6215,46-7291667_7-2708333p,46.73,7.27,998.5
6216,46-7291667_7-2916667p,46.73,7.29,953.5
6217,46-7291667_7-3125000p,46.73,7.31,1155
6218,46-7291667_7-3333333p,46.73,7.33,1233.8
6219,46-7291667_7-3541667p,46.73,7.35,1306
6220,46-7291667_7-3750000p,46.73,7.38,1319.8
6221,46-7291667_7-3958333p,46.73,7.4,1397.2
6222,46-7291667_7-4166667p,46.73,7.42,1471.2
6223,46-7291667_7-4375000p,46.73,7.44,1527.5
6224,46-7291667_7-4583333p,46.73,7.46,1369
6225,46-7291667_7-4791667p,46.73,7.48,1283.5
6226,46-7291667_7-5000000p,46.73,7.5,863
6227,46-7291667_7-5208333p,46.73,7.52,744
6228,46-7291667_7-5416667p,46.73,7.54,691.2
6229,46-7291667_7-5625000p,46.73,7.56,654.8
6230,46-7291667_7-5833333p,46.73,7.58,618.8
6231,46-7291667_7-6041667p,46.73,7.6,580.5
6232,46-7291667_7-6250000p,46.73,7.63,558
6233,46-7291667_7-6458333p,46.73,7.65,558
6234,46-7291667_7-6666667p,46.73,7.67,632.2
6235,46-7291667_7-6875000p,46.73,7.69,877.8
6236,46-7291667_7-7083333p,46.73,7.71,969.8
6237,46-7291667_7-7291667p,46.73,7.73,1155.5
6238,46-7291667_7-7500000p,46.73,7.75,1577.2
6239,46-7291667_7-7708333p,46.73,7.77,1418.5
6240,46-7291667_7-7916667p,46.73,7.79,1750.2
6241,46-7291667_7-8125000p,46.73,7.81,1574.8
6242,46-7291667_7-8333333p,46.73,7.83,1225.5
6243,46-7291667_7-8541667p,46.73,7.85,1040
6244,46-7291667_7-8750000p,46.73,7.88,1447.2
6245,46-7291667_7-8958333p,46.73,7.9,1460.8
6246,46-7291667_7-9166667p,46.73,7.92,956.5
6247,46-7291667_7-9375000p,46.73,7.94,583.2
6248,46-7291667_7-9583333p,46.73,7.96,564
6249,46-7291667_7-9791667p,46.73,7.98,588
6250,46-7291667_8-0000000p,46.73,8,1125.5
6251,46-7291667_8-0208333p,46.73,8.02,1233.8
6252,46-7291667_8-0416667p,46.73,8.04,1382.8
6253,46-7291667_8-0625000p,46.73,8.06,1422.8
6254,46-7291667_8-0833333p,46.73,8.08,1376.8
6255,46-7291667_8-1041667p,46.73,8.1,1303
6256,46-7291667_8-1250000p,46.73,8.13,1143.5
6257,46-7291667_8-1458333p,46.73,8.15,817.8
6258,46-7291667_8-1666667p,46.73,8.17,646.8
6259,46-7291667_8-1875000p,46.73,8.19,729
6260,46-7291667_8-2083333p,46.73,8.21,1172.2
6261,46-7291667_8-2291667p,46.73,8.23,1483.5
6262,46-7291667_8-2500000p,46.73,8.25,1285.2
6263,46-7291667_8-2708333p,46.73,8.27,1234.2
6264,46-7291667_8-2916667p,46.73,8.29,1189.8
6265,46-7291667_8-3125000p,46.73,8.31,1235
6266,46-7291667_8-3333333p,46.73,8.33,1803.2
6267,46-7291667_8-3541667p,46.73,8.35,2003.5
6268,46-7291667_8-3750000p,46.73,8.38,1987.8
6269,46-7291667_8-3958333p,46.73,8.4,2035.2
6270,46-7291667_8-4166667p,46.73,8.42,2025.5
6271,46-7291667_8-4375000p,46.73,8.44,2360
6272,46-7291667_8-4583333p,46.73,8.46,2554
6273,46-7291667_8-4791667p,46.73,8.48,2749
6274,46-7291667_8-5000000p,46.73,8.5,2152.5
6275,46-7291667_8-5208333p,46.73,8.52,1830.2
6276,46-7291667_8-5416667p,46.73,8.54,1457.5
6277,46-7291667_8-5625000p,46.73,8.56,1594.8
6278,46-7291667_8-5833333p,46.73,8.58,1545
6279,46-7291667_8-6041667p,46.73,8.6,1013.5
6280,46-7291667_8-6250000p,46.73,8.63,1626.2
6281,46-7291667_8-6458333p,46.73,8.65,1683.2
6282,46-7291667_8-6666667p,46.73,8.67,2408
6283,46-7291667_8-6875000p,46.73,8.69,2308.2
6284,46-7291667_8-7083333p,46.73,8.71,1951
6285,46-7291667_8-7291667p,46.73,8.73,2319
6286,46-7291667_8-7500000p,46.73,8.75,2465
6287,46-7291667_8-7708333p,46.73,8.77,2755.8
6288,46-7291667_8-7916667p,46.73,8.79,2421.5
6289,46-7291667_8-8125000p,46.73,8.81,2247
6290,46-7291667_8-8333333p,46.73,8.83,2031.2
6291,46-7291667_8-8541667p,46.73,8.85,1921
6292,46-7291667_8-8750000p,46.73,8.88,1309.8
6293,46-7291667_8-8958333p,46.73,8.9,1181.8
6294,46-7291667_8-9166667p,46.73,8.92,1060
6295,46-7291667_8-9375000p,46.73,8.94,934
6296,46-7291667_8-9583333p,46.73,8.96,1380.2
6297,46-7291667_8-9791667p,46.73,8.98,1631.5
6298,46-7291667_9-0000000p,46.73,9,1585.2
6299,46-7291667_9-0208333p,46.73,9.02,1852.5
6300,46-7291667_9-0416667p,46.73,9.04,1873.2
6301,46-7291667_9-0625000p,46.73,9.06,1705.2
6302,46-7291667_9-0833333p,46.73,9.08,1760.8
6303,46-7291667_9-1041667p,46.73,9.1,1789
6304,46-7291667_9-1250000p,46.73,9.13,1782.8
6305,46-7291667_9-1458333p,46.73,9.15,1557
6306,46-7291667_9-1666667p,46.73,9.17,1270.5
6307,46-7291667_9-1875000p,46.73,9.19,947.2
6308,46-7291667_9-2083333p,46.73,9.21,1217.5
6309,46-7291667_9-2291667p,46.73,9.23,1561
6310,46-7291667_9-2500000p,46.73,9.25,1951.2
6311,46-7291667_9-2708333p,46.73,9.27,2530.2
6312,46-7291667_9-2916667p,46.73,9.29,2200.5
6313,46-7291667_9-3125000p,46.73,9.31,1566.8
6314,46-7291667_9-3333333p,46.73,9.33,1673.5
6315,46-7291667_9-3541667p,46.73,9.35,2000
6316,46-7291667_9-3750000p,46.73,9.38,1531.2
6317,46-7291667_9-3958333p,46.73,9.4,1149
6318,46-7291667_9-4166667p,46.73,9.42,737.5
6319,46-7291667_9-4375000p,46.73,9.44,684.8
6320,46-7291667_9-4583333p,46.73,9.46,1259.2
6321,46-7291667_9-4791667p,46.73,9.48,1576
6322,46-7291667_9-5000000p,46.73,9.5,2070
6323,46-7291667_9-5208333p,46.73,9.52,1684.2
6324,46-7291667_9-5416667p,46.73,9.54,1501.2
6325,46-7291667_9-5625000p,46.73,9.56,1840.5
6326,46-7291667_9-5833333p,46.73,9.58,2389.2
6327,46-7291667_9-6041667p,46.73,9.6,2654.5
6328,46-7291667_9-6250000p,46.73,9.63,2409.5
6329,46-7291667_9-6458333p,46.73,9.65,2481.8
6330,46-7291667_9-6666667p,46.73,9.67,2480.5
6331,46-7291667_9-6875000p,46.73,9.69,2126.5
6332,46-7291667_9-7083333p,46.73,9.71,2004.5
6333,46-7291667_9-7291667p,46.73,9.73,2002.5
6334,46-7291667_9-7500000p,46.73,9.75,1558.5
6335,46-7291667_9-7708333p,46.73,9.77,1836.8
6336,46-7291667_9-7916667p,46.73,9.79,2138.5
6337,46-7291667_9-8125000p,46.73,9.81,2550.8
6338,46-7291667_9-8333333p,46.73,9.83,2029.8
6339,46-7291667_9-8541667p,46.73,9.85,2275
6340,46-7291667_9-8750000p,46.73,9.88,2458.5
6341,46-7291667_9-8958333p,46.73,9.9,2237.8
6342,46-7291667_9-9166667p,46.73,9.92,2011
6343,46-7291667_9-9375000p,46.73,9.94,2789.8
6344,46-7291667_9-9583333p,46.73,9.96,2701.8
6345,46-7291667_9-9791667p,46.73,9.98,2247.5
6346,46-7291667_10-0000000p,46.73,10,2665.5
6347,46-7291667_10-0208333p,46.73,10.02,2620.8
6348,46-7291667_10-0416667p,46.73,10.04,2381.5
6349,46-7291667_10-0625000p,46.73,10.06,1588.5
6350,46-7291667_10-0833333p,46.73,10.08,1849
6351,46-7291667_10-1041667p,46.73,10.1,2664
6352,46-7291667_10-1250000p,46.73,10.13,2725
6353,46-7291667_10-1458333p,46.73,10.15,2720.8
6354,46-7291667_10-1666667p,46.73,10.17,2650
6355,46-7291667_10-1875000p,46.73,10.19,2396
6356,46-7291667_10-2083333p,46.73,10.21,2676.2
6357,46-7291667_10-2291667p,46.73,10.23,2036
6358,46-7291667_10-2500000p,46.73,10.25,2513
6359,46-7291667_10-2708333p,46.73,10.27,2257.8
6360,46-7291667_10-2916667p,46.73,10.29,1894
6361,46-7291667_10-3125000p,46.73,10.31,1972.5
6362,46-7291667_10-3333333p,46.73,10.33,2110.2
6363,46-7291667_10-3541667p,46.73,10.35,2327.5
6364,46-7291667_10-3750000p,46.73,10.38,2535.8
6365,46-7291667_10-3958333p,46.73,10.4,2778
6366,46-7291667_10-4166667p,46.73,10.42,2701
6367,46-7291667_10-4375000p,46.73,10.44,2117.8
6368,46-7291667_10-4583333p,46.73,10.46,2349.5
6369,46-7500000_6-2916667p,46.75,6.29,1003.2
6370,46-7500000_6-3125000p,46.75,6.31,1127.8
6371,46-7500000_6-3333333p,46.75,6.33,1322.8
6372,46-7500000_6-3541667p,46.75,6.35,1163
6373,46-7500000_6-3750000p,46.75,6.38,985.2
6374,46-7500000_6-3958333p,46.75,6.4,1074.5
6375,46-7500000_6-4166667p,46.75,6.42,1027
6376,46-7500000_6-4375000p,46.75,6.44,863
6377,46-7500000_6-4583333p,46.75,6.46,732.8
6378,46-7500000_6-4791667p,46.75,6.48,654.5
6379,46-7500000_6-5000000p,46.75,6.5,542
6380,46-7500000_6-5208333p,46.75,6.52,483.8
6381,46-7500000_6-5416667p,46.75,6.54,438.5
6382,46-7500000_6-5625000p,46.75,6.56,435.2
6383,46-7500000_6-5833333p,46.75,6.58,485.2
6384,46-7500000_6-6041667p,46.75,6.6,482.5
6385,46-7500000_6-6250000p,46.75,6.63,517.8
6386,46-7500000_6-6458333p,46.75,6.65,564.5
6387,46-7500000_6-6666667p,46.75,6.67,599.2
6388,46-7500000_6-6875000p,46.75,6.69,535.5
6389,46-7500000_6-7083333p,46.75,6.71,612.2
6390,46-7500000_6-7291667p,46.75,6.73,664
6391,46-7500000_6-7500000p,46.75,6.75,723.5
6392,46-7500000_6-7708333p,46.75,6.77,705.5
6393,46-7500000_6-7916667p,46.75,6.79,689
6394,46-7500000_6-8125000p,46.75,6.81,641.8
6395,46-7500000_6-8333333p,46.75,6.83,660.8
6396,46-7500000_6-8541667p,46.75,6.85,542
6397,46-7500000_6-8750000p,46.75,6.88,541.8
6398,46-7500000_6-8958333p,46.75,6.9,648.5
6399,46-7500000_6-9166667p,46.75,6.92,708
6400,46-7500000_6-9375000p,46.75,6.94,745.5
6401,46-7500000_6-9583333p,46.75,6.96,719
6402,46-7500000_6-9791667p,46.75,6.98,699.5
6403,46-7500000_7-0000000p,46.75,7,707
6404,46-7500000_7-0208333p,46.75,7.02,694.5
6405,46-7500000_7-0416667p,46.75,7.04,689.8
6406,46-7500000_7-0625000p,46.75,7.06,705.2
6407,46-7500000_7-0833333p,46.75,7.08,682.2
6408,46-7500000_7-1041667p,46.75,7.1,610.5
6409,46-7500000_7-1250000p,46.75,7.13,771.8
6410,46-7500000_7-1458333p,46.75,7.15,800
6411,46-7500000_7-1666667p,46.75,7.17,770.2
6412,46-7500000_7-1875000p,46.75,7.19,783.8
6413,46-7500000_7-2083333p,46.75,7.21,815.2
6414,46-7500000_7-2291667p,46.75,7.23,818
6415,46-7500000_7-2500000p,46.75,7.25,943.5
6416,46-7500000_7-2708333p,46.75,7.27,874
6417,46-7500000_7-2916667p,46.75,7.29,876.5
6418,46-7500000_7-3125000p,46.75,7.31,1046.2
6419,46-7500000_7-3333333p,46.75,7.33,1319.2
6420,46-7500000_7-3541667p,46.75,7.35,1426
6421,46-7500000_7-3750000p,46.75,7.38,1473
6422,46-7500000_7-3958333p,46.75,7.4,1438.5
6423,46-7500000_7-4166667p,46.75,7.42,1478.8
6424,46-7500000_7-4375000p,46.75,7.44,1455.2
6425,46-7500000_7-4583333p,46.75,7.46,1200
6426,46-7500000_7-4791667p,46.75,7.48,979.5
6427,46-7500000_7-5000000p,46.75,7.5,679.8
6428,46-7500000_7-5208333p,46.75,7.52,699
6429,46-7500000_7-5416667p,46.75,7.54,669.2
6430,46-7500000_7-5625000p,46.75,7.56,619
6431,46-7500000_7-5833333p,46.75,7.58,576
6432,46-7500000_7-6041667p,46.75,7.6,565.5
6433,46-7500000_7-6250000p,46.75,7.63,561.8
6434,46-7500000_7-6458333p,46.75,7.65,648.2
6435,46-7500000_7-6666667p,46.75,7.67,891.8
6436,46-7500000_7-6875000p,46.75,7.69,1126.2
6437,46-7500000_7-7083333p,46.75,7.71,1133.5
6438,46-7500000_7-7291667p,46.75,7.73,1135
6439,46-7500000_7-7500000p,46.75,7.75,1542.5
6440,46-7500000_7-7708333p,46.75,7.77,1624.8
6441,46-7500000_7-7916667p,46.75,7.79,1667.5
6442,46-7500000_7-8125000p,46.75,7.81,1726.2
6443,46-7500000_7-8333333p,46.75,7.83,1348.8
6444,46-7500000_7-8541667p,46.75,7.85,1209
6445,46-7500000_7-8750000p,46.75,7.88,1534.8
6446,46-7500000_7-8958333p,46.75,7.9,1588.8
6447,46-7500000_7-9166667p,46.75,7.92,1658.2
6448,46-7500000_7-9375000p,46.75,7.94,1111.2
6449,46-7500000_7-9583333p,46.75,7.96,593.2
6450,46-7500000_7-9791667p,46.75,7.98,564
6451,46-7500000_8-0000000p,46.75,8,564
6452,46-7500000_8-0208333p,46.75,8.02,626.8
6453,46-7500000_8-0416667p,46.75,8.04,604.2
6454,46-7500000_8-0625000p,46.75,8.06,580.5
6455,46-7500000_8-0833333p,46.75,8.08,579.5
6456,46-7500000_8-1041667p,46.75,8.1,580.5
6457,46-7500000_8-1250000p,46.75,8.13,612.8
6458,46-7500000_8-1458333p,46.75,8.15,687.8
6459,46-7500000_8-1666667p,46.75,8.17,912.8
6460,46-7500000_8-1875000p,46.75,8.19,1151.8
6461,46-7500000_8-2083333p,46.75,8.21,1519.8
6462,46-7500000_8-2291667p,46.75,8.23,1778
6463,46-7500000_8-2500000p,46.75,8.25,1978.5
6464,46-7500000_8-2708333p,46.75,8.27,1510.2
6465,46-7500000_8-2916667p,46.75,8.29,1664.8
6466,46-7500000_8-3125000p,46.75,8.31,1920
6467,46-7500000_8-3333333p,46.75,8.33,1423.2
6468,46-7500000_8-3541667p,46.75,8.35,1391
6469,46-7500000_8-3750000p,46.75,8.38,1672
6470,46-7500000_8-3958333p,46.75,8.4,2104
6471,46-7500000_8-4166667p,46.75,8.42,2436
6472,46-7500000_8-4375000p,46.75,8.44,2421.8
6473,46-7500000_8-4583333p,46.75,8.46,1904
6474,46-7500000_8-4791667p,46.75,8.48,1881.5
6475,46-7500000_8-5000000p,46.75,8.5,1718.8
6476,46-7500000_8-5208333p,46.75,8.52,1854.8
6477,46-7500000_8-5416667p,46.75,8.54,2106.8
6478,46-7500000_8-5625000p,46.75,8.56,2165
6479,46-7500000_8-5833333p,46.75,8.58,1703.8
6480,46-7500000_8-6041667p,46.75,8.6,1603
6481,46-7500000_8-6250000p,46.75,8.63,868.5
6482,46-7500000_8-6458333p,46.75,8.65,1473
6483,46-7500000_8-6666667p,46.75,8.67,2276
6484,46-7500000_8-6875000p,46.75,8.69,2001.5
6485,46-7500000_8-7083333p,46.75,8.71,1747.2
6486,46-7500000_8-7291667p,46.75,8.73,2214.5
6487,46-7500000_8-7500000p,46.75,8.75,2876
6488,46-7500000_8-7708333p,46.75,8.77,2802
6489,46-7500000_8-7916667p,46.75,8.79,2594.2
6490,46-7500000_8-8125000p,46.75,8.81,2552.8
6491,46-7500000_8-8333333p,46.75,8.83,2509.5
6492,46-7500000_8-8541667p,46.75,8.85,2410
6493,46-7500000_8-8750000p,46.75,8.88,1619.8
6494,46-7500000_8-8958333p,46.75,8.9,1897.8
6495,46-7500000_8-9166667p,46.75,8.92,1723.2
6496,46-7500000_8-9375000p,46.75,8.94,1313.5
6497,46-7500000_8-9583333p,46.75,8.96,983.8
6498,46-7500000_8-9791667p,46.75,8.98,909
6499,46-7500000_9-0000000p,46.75,9,946.5
6500,46-7500000_9-0208333p,46.75,9.02,1111
6501,46-7500000_9-0416667p,46.75,9.04,1298.8
6502,46-7500000_9-0625000p,46.75,9.06,1345
6503,46-7500000_9-0833333p,46.75,9.08,1413.5
6504,46-7500000_9-1041667p,46.75,9.1,1573.5
6505,46-7500000_9-1250000p,46.75,9.13,1772.2
6506,46-7500000_9-1458333p,46.75,9.15,1800
6507,46-7500000_9-1666667p,46.75,9.17,1557.5
6508,46-7500000_9-1875000p,46.75,9.19,1215.2
6509,46-7500000_9-2083333p,46.75,9.21,980
6510,46-7500000_9-2291667p,46.75,9.23,1180
6511,46-7500000_9-2500000p,46.75,9.25,1614
6512,46-7500000_9-2708333p,46.75,9.27,2250.5
6513,46-7500000_9-2916667p,46.75,9.29,2355
6514,46-7500000_9-3125000p,46.75,9.31,1779.5
6515,46-7500000_9-3333333p,46.75,9.33,1255.2
6516,46-7500000_9-3541667p,46.75,9.35,1408.5
6517,46-7500000_9-3750000p,46.75,9.38,1563
6518,46-7500000_9-3958333p,46.75,9.4,1086.5
6519,46-7500000_9-4166667p,46.75,9.42,698.2
6520,46-7500000_9-4375000p,46.75,9.44,761.2
6521,46-7500000_9-4583333p,46.75,9.46,1378.8
6522,46-7500000_9-4791667p,46.75,9.48,1813.5
6523,46-7500000_9-5000000p,46.75,9.5,2159
6524,46-7500000_9-5208333p,46.75,9.52,1762.5
6525,46-7500000_9-5416667p,46.75,9.54,1514
6526,46-7500000_9-5625000p,46.75,9.56,1916
6527,46-7500000_9-5833333p,46.75,9.58,2627.5
6528,46-7500000_9-6041667p,46.75,9.6,2707.5
6529,46-7500000_9-6250000p,46.75,9.63,2514.5
6530,46-7500000_9-6458333p,46.75,9.65,2161
6531,46-7500000_9-6666667p,46.75,9.67,2379.2
6532,46-7500000_9-6875000p,46.75,9.69,2419.2
6533,46-7500000_9-7083333p,46.75,9.71,2347.8
6534,46-7500000_9-7291667p,46.75,9.73,2160
6535,46-7500000_9-7500000p,46.75,9.75,1727.5
6536,46-7500000_9-7708333p,46.75,9.77,1569.8
6537,46-7500000_9-7916667p,46.75,9.79,1849.5
6538,46-7500000_9-8125000p,46.75,9.81,2141
6539,46-7500000_9-8333333p,46.75,9.83,1868
6540,46-7500000_9-8541667p,46.75,9.85,2377.5
6541,46-7500000_9-8750000p,46.75,9.88,2491.2
6542,46-7500000_9-8958333p,46.75,9.9,1977.2
6543,46-7500000_9-9166667p,46.75,9.92,2310
6544,46-7500000_9-9375000p,46.75,9.94,2601.8
6545,46-7500000_9-9583333p,46.75,9.96,2415.8
6546,46-7500000_9-9791667p,46.75,9.98,2154
6547,46-7500000_10-0000000p,46.75,10,2287
6548,46-7500000_10-0208333p,46.75,10.02,2522.2
6549,46-7500000_10-0416667p,46.75,10.04,2322
6550,46-7500000_10-0625000p,46.75,10.06,1630
6551,46-7500000_10-0833333p,46.75,10.08,1726.8
6552,46-7500000_10-1041667p,46.75,10.1,2603
6553,46-7500000_10-1250000p,46.75,10.13,2484.8
6554,46-7500000_10-1458333p,46.75,10.15,2391
6555,46-7500000_10-1666667p,46.75,10.17,2581
6556,46-7500000_10-1875000p,46.75,10.19,2067.5
6557,46-7500000_10-2083333p,46.75,10.21,2405.2
6558,46-7500000_10-2291667p,46.75,10.23,1985.5
6559,46-7500000_10-2500000p,46.75,10.25,2574.5
6560,46-7500000_10-2708333p,46.75,10.27,2694.5
6561,46-7500000_10-2916667p,46.75,10.29,2001.5
6562,46-7500000_10-3125000p,46.75,10.31,2400.2
6563,46-7500000_10-3333333p,46.75,10.33,2728.8
6564,46-7500000_10-3541667p,46.75,10.35,2606.5
6565,46-7500000_10-3750000p,46.75,10.38,2808.5
6566,46-7500000_10-3958333p,46.75,10.4,2588.8
6567,46-7500000_10-4166667p,46.75,10.42,2336.5
6568,46-7500000_10-4375000p,46.75,10.44,2667.5
6569,46-7500000_10-4583333p,46.75,10.46,2529.5
6570,46-7708333_6-3541667p,46.77,6.35,1075.5
6571,46-7708333_6-3750000p,46.77,6.38,1035.8
6572,46-7708333_6-3958333p,46.77,6.4,1060.5
6573,46-7708333_6-4166667p,46.77,6.42,1153.8
6574,46-7708333_6-4375000p,46.77,6.44,1314.5
6575,46-7708333_6-4583333p,46.77,6.46,1209.5
6576,46-7708333_6-4791667p,46.77,6.48,849
6577,46-7708333_6-5000000p,46.77,6.5,606
6578,46-7708333_6-5208333p,46.77,6.52,556
6579,46-7708333_6-5416667p,46.77,6.54,480.5
6580,46-7708333_6-5625000p,46.77,6.56,441
6581,46-7708333_6-5833333p,46.77,6.58,456.8
6582,46-7708333_6-6041667p,46.77,6.6,432.5
6583,46-7708333_6-6250000p,46.77,6.63,436
6584,46-7708333_6-6458333p,46.77,6.65,499.8
6585,46-7708333_6-6666667p,46.77,6.67,562.5
6586,46-7708333_6-6875000p,46.77,6.69,588.5
6587,46-7708333_6-7083333p,46.77,6.71,545.2
6588,46-7708333_6-7291667p,46.77,6.73,605.5
6589,46-7708333_6-7500000p,46.77,6.75,673.2
6590,46-7708333_6-7708333p,46.77,6.77,688.8
6591,46-7708333_6-7916667p,46.77,6.79,657.2
6592,46-7708333_6-8125000p,46.77,6.81,670
6593,46-7708333_6-8333333p,46.77,6.83,611.8
6594,46-7708333_6-8541667p,46.77,6.85,554.5
6595,46-7708333_6-8750000p,46.77,6.88,473.5
6596,46-7708333_6-8958333p,46.77,6.9,493.5
6597,46-7708333_6-9166667p,46.77,6.92,610.5
6598,46-7708333_6-9375000p,46.77,6.94,707.2
6599,46-7708333_6-9583333p,46.77,6.96,675.5
6600,46-7708333_6-9791667p,46.77,6.98,684.5
6601,46-7708333_7-0000000p,46.77,7,744.5
6602,46-7708333_7-0208333p,46.77,7.02,729
6603,46-7708333_7-0416667p,46.77,7.04,703.2
6604,46-7708333_7-0625000p,46.77,7.06,658.5
6605,46-7708333_7-0833333p,46.77,7.08,651.8
6606,46-7708333_7-1041667p,46.77,7.1,620
6607,46-7708333_7-1250000p,46.77,7.13,650.5
6608,46-7708333_7-1458333p,46.77,7.15,673.8
6609,46-7708333_7-1666667p,46.77,7.17,681.8
6610,46-7708333_7-1875000p,46.77,7.19,719
6611,46-7708333_7-2083333p,46.77,7.21,801.2
6612,46-7708333_7-2291667p,46.77,7.23,864
6613,46-7708333_7-2500000p,46.77,7.25,879
6614,46-7708333_7-2708333p,46.77,7.27,850
6615,46-7708333_7-2916667p,46.77,7.29,876.8
6616,46-7708333_7-3125000p,46.77,7.31,1044
6617,46-7708333_7-3333333p,46.77,7.33,1102
6618,46-7708333_7-3541667p,46.77,7.35,1047.5
6619,46-7708333_7-3750000p,46.77,7.38,1006
6620,46-7708333_7-3958333p,46.77,7.4,982.5
6621,46-7708333_7-4166667p,46.77,7.42,999.5
6622,46-7708333_7-4375000p,46.77,7.44,1068
6623,46-7708333_7-4583333p,46.77,7.46,1020.8
6624,46-7708333_7-4791667p,46.77,7.48,878.5
6625,46-7708333_7-5000000p,46.77,7.5,619.8
6626,46-7708333_7-5208333p,46.77,7.52,674.2
6627,46-7708333_7-5416667p,46.77,7.54,627.2
6628,46-7708333_7-5625000p,46.77,7.56,578.8
6629,46-7708333_7-5833333p,46.77,7.58,558
6630,46-7708333_7-6041667p,46.77,7.6,556.5
6631,46-7708333_7-6250000p,46.77,7.63,685.5
6632,46-7708333_7-6458333p,46.77,7.65,858.8
6633,46-7708333_7-6666667p,46.77,7.67,1001.8
6634,46-7708333_7-6875000p,46.77,7.69,1084
6635,46-7708333_7-7083333p,46.77,7.71,998.5
6636,46-7708333_7-7291667p,46.77,7.73,997
6637,46-7708333_7-7500000p,46.77,7.75,1189
6638,46-7708333_7-7708333p,46.77,7.77,1308.5
6639,46-7708333_7-7916667p,46.77,7.79,1355.5
6640,46-7708333_7-8125000p,46.77,7.81,1501.2
6641,46-7708333_7-8333333p,46.77,7.83,1489
6642,46-7708333_7-8541667p,46.77,7.85,1569.5
6643,46-7708333_7-8750000p,46.77,7.88,1666.5
6644,46-7708333_7-8958333p,46.77,7.9,1538.5
6645,46-7708333_7-9166667p,46.77,7.92,1410
6646,46-7708333_7-9375000p,46.77,7.94,1434.8
6647,46-7708333_7-9583333p,46.77,7.96,1712.5
6648,46-7708333_7-9791667p,46.77,7.98,1539
6649,46-7708333_8-0000000p,46.77,8,1079.5
6650,46-7708333_8-0208333p,46.77,8.02,987
6651,46-7708333_8-0416667p,46.77,8.04,1002.8
6652,46-7708333_8-0625000p,46.77,8.06,1058.5
6653,46-7708333_8-0833333p,46.77,8.08,1339.5
6654,46-7708333_8-1041667p,46.77,8.1,1557.5
6655,46-7708333_8-1250000p,46.77,8.13,1010.2
6656,46-7708333_8-1458333p,46.77,8.15,1076.5
6657,46-7708333_8-1666667p,46.77,8.17,1569
6658,46-7708333_8-1875000p,46.77,8.19,1759.2
6659,46-7708333_8-2083333p,46.77,8.21,1831.5
